fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,alcohol,quality
0.09917355371900827,0.44,0.0,0.00920245398773006,0.053156146179401995,0.09216589861751152,0.1054559475612103,0.6521739130434783,0.4310233659554128
0.09917355371900827,0.08,0.24096385542168677,0.019938650306748462,0.009966777408637875,0.2119815668202765,0.04993252361673381,0.5869565217391305,0.6220245717417788
0.09917355371900827,0.10333333333333332,0.16265060240963858,0.1710122699386503,0.03488372093023256,0.25806451612903225,0.15982263350684237,0.20289855072463772,0.6220245717417788
0.09917355371900827,0.14666666666666664,0.1987951807228916,0.047546012269938646,0.03488372093023256,0.3847926267281106,0.03065355696934608,0.7246376811594203,0.9330368576126682
0.09917355371900827,0.16666666666666666,0.10843373493975904,0.061349693251533735,0.03820598006644518,0.271889400921659,0.07769423558897205,0.43478260869565216,0.6220245717417788
0.09917355371900827,0.10666666666666665,0.11445783132530121,0.06748466257668712,0.05647840531561461,0.21889400921658986,0.14015808752650863,0.2898550724637681,0.4310233659554128
0.09917355371900827,0.15333333333333332,0.0,0.08895705521472394,0.061461794019933555,0.3686635944700461,0.13283208020050039,0.27536231884057977,0.4310233659554128
0.09917355371900827,0.11666666666666665,0.13253012048192772,0.032208588957055216,0.05647840531561461,0.3387096774193548,0.10160015423173317,0.47826086956521746,0.4310233659554128
0.09917355371900827,0.16666666666666666,0.0963855421686747,0.013803680981595092,0.0664451827242525,0.20967741935483872,0.08849045691150927,0.3913043478260868,0.6220245717417788
0.09917355371900827,0.13999999999999999,0.32530120481927716,0.07822085889570553,0.043189368770764125,0.3433179723502304,0.05108926161557609,0.7101449275362319,0.4310233659554128
0.09917355371900827,0.22666666666666666,0.14457831325301204,0.021472392638036807,0.08471760797342193,0.10138248847926268,0.08849045691150927,0.8695652173913043,0.4310233659554128
0.09917355371900827,0.060000000000000005,0.3373493975903615,0.013803680981595092,0.028239202657807314,0.2511520737327189,0.06728359359938298,0.40579710144927544,0.9330368576126682
0.09917355371900827,0.25,0.10843373493975904,0.019938650306748462,0.04485049833887043,0.2304147465437788,0.0067476383265849555,0.8695652173913043,0.9330368576126682
0.09917355371900827,0.19999999999999998,0.006024096385542169,0.015337423312883436,0.06478405315614619,0.12442396313364056,0.07191054559475638,0.8695652173913043,0.4310233659554128
0.09917355371900827,0.16666666666666666,0.0963855421686747,0.013803680981595092,0.0664451827242525,0.20967741935483872,0.08849045691150927,0.3913043478260868,0.6220245717417788
0.09917355371900827,0.24,0.024096385542168676,0.2760736196319018,0.04983388704318937,0.28110599078341014,0.21958743011374623,0.3188405797101448,0.44886392195252706
0.09917355371900827,0.6266666666666667,0.024096385542168676,0.012269938650306747,0.05980066445182724,0.18202764976958524,0.12897628687102328,0.36231884057971014,0.4310233659554128
0.09917355371900827,0.12666666666666668,0.1927710843373494,0.05981595092024539,0.03820598006644518,0.39631336405529954,0.04723346828609897,0.6666666666666666,0.9330368576126682
0.09917355371900827,0.16666666666666666,0.13855421686746988,0.17177914110429449,0.03488372093023256,0.35023041474654376,0.11779448621553792,0.5507246376811595,0.6220245717417788
0.09917355371900827,0.16666666666666666,0.0963855421686747,0.013803680981595092,0.0664451827242525,0.20967741935483872,0.08849045691150927,0.3913043478260868,0.6220245717417788
0.1074380165289256,0.2866666666666667,0.10843373493975904,0.023006134969325152,0.05481727574750831,0.21889400921658986,0.10198573356467917,0.7101449275362319,0.4310233659554128
0.1074380165289256,0.16666666666666666,0.13253012048192772,0.015337423312883436,0.029900332225913626,0.1912442396313364,0.042220936957777434,0.6521739130434783,0.9330368576126682
0.1074380165289256,0.15,0.0783132530120482,0.01763803680981595,0.04485049833887043,0.1543778801843318,0.055716213610949486,0.6280193236714927,0.3110122858708894
0.1074380165289256,0.29333333333333333,0.03614457831325301,0.032208588957055216,0.07142857142857142,0.16820276497695852,0.11740890688258979,0.18840579710144936,0.3110122858708894
0.1074380165289256,0.17999999999999997,0.1566265060240964,0.09509202453987729,0.04152823920265781,0.2626728110599078,0.09196067090803824,0.5072463768115941,0.6220245717417788
0.1074380165289256,0.20666666666666667,0.12650602409638553,0.01687116564417178,0.029900332225913626,0.15207373271889402,0.04414883362251599,0.6521739130434783,0.6220245717417788
0.1074380165289256,0.16666666666666666,0.13253012048192772,0.015337423312883436,0.029900332225913626,0.1912442396313364,0.042220936957777434,0.6521739130434783,0.9330368576126682
0.1074380165289256,0.22666666666666666,0.0,0.018404907975460124,0.05813953488372093,0.1889400921658986,0.08598419124734742,0.8115942028985507,0.4310233659554128
0.1074380165289256,0.25999999999999995,0.012048192771084338,0.010736196319018405,0.04152823920265781,0.08755760368663594,0.0962020435704635,0.6956521739130436,0.4310233659554128
0.1074380165289256,0.16666666666666666,0.13253012048192772,0.015337423312883436,0.029900332225913626,0.1912442396313364,0.042220936957777434,0.6521739130434783,0.9330368576126682
0.1074380165289256,0.04000000000000001,0.15060240963855423,0.0015337423312883432,0.04983388704318937,0.1912442396313364,0.09234625024098637,0.17391304347826075,0.6220245717417788
0.1074380165289256,0.02,0.1927710843373494,0.015337423312883436,0.03156146179401994,0.1935483870967742,0.0572585309427399,0.6086956521739129,0.6220245717417788
0.1074380165289256,0.14666666666666664,0.18072289156626506,0.026073619631901836,0.06478405315614619,0.3317972350230415,0.04491999228841227,0.6086956521739129,0.6220245717417788
0.1074380165289256,0.12,0.20481927710843376,0.08895705521472394,0.04152823920265781,0.21428571428571427,0.1422787738577202,0.17391304347826075,0.6220245717417788
0.1074380165289256,0.17999999999999997,0.1566265060240964,0.09509202453987729,0.04152823920265781,0.2626728110599078,0.09196067090803824,0.5072463768115941,0.6220245717417788
0.1074380165289256,0.13999999999999999,0.16867469879518074,0.11809815950920247,0.028239202657807314,0.23271889400921658,0.11509543088490308,0.43478260869565216,0.6220245717417788
0.1074380165289256,0.05666666666666667,0.13253012048192772,0.07822085889570553,0.06312292358803986,0.3225806451612903,0.12126470021206691,0.27536231884057977,0.6220245717417788
0.1074380165289256,0.08666666666666667,0.16867469879518074,0.012269938650306747,0.06312292358803986,0.3271889400921659,0.08810487757856113,0.3478260869565218,0.3110122858708894
0.1074380165289256,0.17999999999999997,0.1566265060240964,0.09509202453987729,0.04152823920265781,0.2626728110599078,0.09196067090803824,0.5072463768115941,0.6220245717417788
0.1074380165289256,0.22666666666666666,0.006024096385542169,0.013803680981595092,0.013289036544850502,0.22119815668202766,0.04414883362251599,0.6231884057971016,0.4310233659554128
0.1074380165289256,0.16666666666666666,0.16265060240963858,0.09355828220858896,0.02159468438538206,0.2834101382488479,0.0983227299016772,0.43478260869565216,0.9330368576126682
0.1074380165289256,0.13999999999999999,0.16867469879518074,0.11809815950920247,0.028239202657807314,0.23271889400921658,0.11509543088490308,0.43478260869565216,0.6220245717417788
0.1074380165289256,0.33666666666666667,0.0,0.01687116564417178,0.05813953488372093,0.18433179723502305,0.10661268556005257,0.7101449275362319,0.4310233659554128
0.1074380165289256,0.15333333333333332,0.18072289156626506,0.004601226993865031,0.046511627906976744,0.33640552995391704,0.09427414690572494,0.30434782608695643,0.6220245717417788
0.1074380165289256,0.12,0.1987951807228916,0.0076687116564417195,0.029900332225913626,0.2465437788018433,0.04530557162136041,0.4927536231884058,0.9330368576126682
0.1074380165289256,0.11333333333333333,0.21686746987951808,0.010736196319018405,0.043189368770764125,0.16589861751152074,0.03836514362830031,0.5942028985507245,0.9330368576126682
0.1074380165289256,0.10000000000000002,0.10843373493975904,0.006134969325153374,0.07308970099667773,0.21428571428571427,0.04723346828609897,0.5072463768115941,0.3110122858708894
0.11570247933884299,0.15333333333333332,0.21686746987951808,0.06901840490797545,0.03654485049833887,0.32027649769585254,0.04993252361673381,0.6376811594202899,0.9330368576126682
0.11570247933884299,0.17,0.12048192771084339,0.01687116564417178,0.0398671096345515,0.15668202764976957,0.056101792943897624,0.6231884057971016,0.6220245717417788
0.11570247933884299,0.06999999999999999,0.13253012048192772,0.006134969325153374,0.03488372093023256,0.2695852534562212,0.09774436090225391,0.3115942028985508,0.6220245717417788
0.11570247933884299,0.17333333333333334,0.22289156626506024,0.08588957055214724,0.03654485049833887,0.2926267281105991,0.07036822826296381,0.6521739130434783,0.6220245717417788
0.11570247933884299,0.18999999999999997,0.04819277108433735,0.19785276073619631,0.053156146179401995,0.31336405529953915,0.1906689801426636,0.27536231884057977,0.6220245717417788
0.11570247933884299,0.11333333333333333,0.13855421686746988,0.012269938650306747,0.06312292358803986,0.16359447004608296,0.05590900327742249,0.4927536231884058,0.3110122858708894
0.11570247933884299,0.13666666666666663,0.1746987951807229,0.06978527607361965,0.043189368770764125,0.30414746543778803,0.046076730287256694,0.6376811594202899,0.4310233659554128
0.11570247933884299,0.24,0.024096385542168676,0.012269938650306747,0.04485049833887043,0.26036866359447003,0.04414883362251599,0.5942028985507245,0.4310233659554128
0.11570247933884299,0.24,0.024096385542168676,0.012269938650306747,0.04485049833887043,0.26036866359447003,0.04414883362251599,0.5942028985507245,0.4310233659554128
0.11570247933884299,0.19999999999999998,0.1566265060240964,0.1088957055214724,0.07308970099667773,0.22350230414746544,0.10391363022941988,0.6086956521739129,0.6220245717417788
0.11570247933884299,0.3766666666666667,0.0,0.02377300613496932,0.1179401993355482,0.05069124423963134,0.1413148255253509,0.6521739130434783,0.4310233659554128
0.11570247933884299,0.10666666666666665,0.27108433734939763,0.04907975460122699,0.029900332225913626,0.28110599078341014,0.09427414690572494,0.4637681159420289,0.4310233659554128
0.11570247933884299,0.08,0.16265060240963858,0.03987730061349693,0.06312292358803986,0.20046082949308755,0.1010217852323099,0.30434782608695643,0.9330368576126682
0.11570247933884299,0.18666666666666665,0.012048192771084338,0.015337423312883436,0.03654485049833887,0.22580645161290322,0.04800462695199525,0.6086956521739129,0.4310233659554128
0.11570247933884299,0.19333333333333333,0.1987951807228916,0.00920245398773006,0.03156146179401994,0.1728110599078341,0.0595720069404266,0.5362318840579708,0.6220245717417788
0.11570247933884299,0.2733333333333333,0.1566265060240964,0.026073619631901836,0.13455149501661132,0.15668202764976957,0.1578947368421038,0.6086956521739129,0.4310233659554128
0.11570247933884299,0.13333333333333333,0.1746987951807229,0.0076687116564417195,0.03156146179401994,0.14516129032258066,0.08810487757856113,0.2898550724637681,0.6220245717417788
0.11570247933884299,0.09333333333333334,0.27710843373493976,0.08588957055214724,0.09468438538205981,0.41705069124423966,0.12550607287449217,0.25120772946859865,0.3110122858708894
0.11570247933884299,0.060000000000000005,0.16265060240963858,0.0015337423312883432,0.03488372093023256,0.14285714285714285,0.09774436090225391,0.2608695652173914,0.3110122858708894
0.11570247933884299,0.3466666666666667,0.042168674698795185,0.09815950920245399,0.05813953488372093,0.3248847926267281,0.14054366685945463,0.24637681159420277,0.3110122858708894
0.11570247933884299,0.14666666666666664,0.20481927710843376,0.013803680981595092,0.04817275747508305,0.2073732718894009,0.044534412955464134,0.7246376811594203,0.4310233659554128
0.11570247933884299,0.08666666666666667,0.18674698795180725,0.01687116564417178,0.06478405315614619,0.12672811059907835,0.04665509928667783,0.5797101449275363,0.9330368576126682
0.11570247933884299,0.17333333333333334,0.0,0.018404907975460124,0.0681063122923588,0.1313364055299539,0.0865625602467707,0.8695652173913043,0.4310233659554128
0.11570247933884299,0.10666666666666665,0.09036144578313253,0.09969325153374232,0.05647840531561461,0.29493087557603687,0.12859070753807514,0.27536231884057977,0.6220245717417788
0.11570247933884299,0.15333333333333332,0.12048192771084339,0.02760736196319018,0.029900332225913626,0.2557603686635945,0.03373819163292692,0.7246376811594203,0.9330368576126682
0.11570247933884299,0.049999999999999996,0.1987951807228916,0.015337423312883436,0.03156146179401994,0.12211981566820276,0.050896471949103086,0.5652173913043479,0.4310233659554128
0.11570247933884299,0.049999999999999996,0.1987951807228916,0.015337423312883436,0.03156146179401994,0.12211981566820276,0.050896471949103086,0.5652173913043479,0.4310233659554128
0.11570247933884299,0.17333333333333334,0.0,0.018404907975460124,0.0681063122923588,0.1313364055299539,0.0865625602467707,0.8695652173913043,0.4310233659554128
0.11570247933884299,0.10666666666666665,0.27108433734939763,0.04907975460122699,0.029900332225913626,0.28110599078341014,0.09427414690572494,0.4637681159420289,0.4310233659554128
0.11570247933884299,0.26666666666666666,0.024096385542168676,0.015337423312883436,0.07475083056478406,0.2304147465437788,0.10776942355889699,0.6086956521739129,0.9330368576126682
0.11570247933884299,0.21666666666666667,0.09036144578313253,0.01303680981595092,0.04817275747508305,0.08755760368663594,0.0798149219201836,0.5217391304347825,0.0
0.11570247933884299,0.27999999999999997,0.10843373493975904,0.021472392638036807,0.04485049833887043,0.2834101382488479,0.04588394062078155,0.782608695652174,0.9330368576126682
0.11570247933884299,0.16,0.15060240963855423,0.018404907975460124,0.15614617940199335,0.10138248847926268,0.16560632350106017,0.17391304347826075,0.3110122858708894
0.11570247933884299,0.05333333333333334,0.20481927710843376,0.003067484662576688,0.033222591362126255,0.16359447004608296,0.08559861191440142,0.30434782608695643,0.6220245717417788
0.12396694214876032,0.13,0.14457831325301204,0.10429447852760737,0.04817275747508305,0.2488479262672811,0.11605937921727237,0.43478260869565216,0.6220245717417788
0.12396694214876032,0.16,0.07228915662650602,0.09202453987730061,0.05647840531561461,0.31105990783410137,0.12704839020628472,0.3478260869565218,0.6220245717417788
0.12396694214876032,0.14666666666666664,0.0963855421686747,0.05521472392638037,0.033222591362126255,0.21658986175115208,0.06535569693464442,0.5507246376811595,0.4310233659554128
0.12396694214876032,0.12,0.13855421686746988,0.06978527607361965,0.04152823920265781,0.3548387096774194,0.15596684017736523,0.36231884057971014,0.4310233659554128
0.12396694214876032,0.08,0.18674698795180725,0.046012269938650305,0.04485049833887043,0.195852534562212,0.1093117408906874,0.2608695652173914,0.6220245717417788
0.12396694214876032,0.33666666666666667,0.042168674698795185,0.09969325153374232,0.05813953488372093,0.32027649769585254,0.14247156352419532,0.24637681159420277,0.6220245717417788
0.12396694214876032,0.05333333333333334,0.23493975903614459,0.006134969325153374,0.03156146179401994,0.21889400921658986,0.08579140158087442,0.3768115942028985,0.6220245717417788
0.12396694214876032,0.45333333333333337,0.018072289156626505,0.032208588957055216,0.05647840531561461,0.20046082949308755,0.11740890688258979,0.17391304347826075,0.4310233659554128
0.12396694214876032,0.3466666666666667,0.20481927710843376,0.012269938650306747,0.03654485049833887,0.12442396313364056,0.0275689223057631,0.7246376811594203,0.6220245717417788
0.12396694214876032,0.14666666666666664,0.18072289156626506,0.00920245398773006,0.033222591362126255,0.20046082949308755,0.0059764796606886755,0.8115942028985507,0.9330368576126682
0.12396694214876032,0.10000000000000002,0.3373493975903615,0.004601226993865031,0.053156146179401995,0.31105990783410137,0.07865818392134133,0.24637681159420277,0.3110122858708894
0.12396694214876032,0.21,0.042168674698795185,0.010736196319018405,0.043189368770764125,0.22119815668202766,0.09427414690572494,0.3768115942028985,0.6220245717417788
0.12396694214876032,0.42333333333333334,0.11445783132530121,0.013803680981595092,0.25249169435215946,0.12903225806451613,0.13186813186813112,0.43478260869565216,0.4310233659554128
0.12396694214876032,0.3333333333333333,0.042168674698795185,0.09662576687116566,0.05647840531561461,0.3294930875576037,0.14054366685945463,0.24637681159420277,0.3110122858708894
0.12396694214876032,0.16,0.13855421686746988,0.1388036809815951,0.028239202657807314,0.26036866359447003,0.08810487757856113,0.6086956521739129,0.6220245717417788
0.12396694214876032,0.05333333333333334,0.23493975903614459,0.006134969325153374,0.03156146179401994,0.21889400921658986,0.08579140158087442,0.3768115942028985,0.6220245717417788
0.12396694214876032,0.08666666666666667,0.1746987951807229,0.0015337423312883432,0.03156146179401994,0.1382488479262673,0.09716599190283277,0.2608695652173914,0.3110122858708894
0.12396694214876032,0.16666666666666666,0.18072289156626506,0.00920245398773006,0.06478405315614619,0.26036866359447003,0.06439174860227515,0.47826086956521746,0.6220245717417788
0.12396694214876032,0.25999999999999995,0.06626506024096386,0.024539877300613498,0.06478405315614619,0.1912442396313364,0.09080393290919596,0.8067632850241594,0.4310233659554128
0.12396694214876032,0.25999999999999995,0.06626506024096386,0.024539877300613498,0.06478405315614619,0.1912442396313364,0.09080393290919596,0.8115942028985507,0.4310233659554128
0.12396694214876032,0.05666666666666667,0.14457831325301204,0.0076687116564417195,0.06976744186046512,0.22811059907834103,0.10391363022941988,0.1594202898550724,0.3110122858708894
0.12396694214876032,0.25999999999999995,0.06024096385542169,0.010736196319018405,0.04485049833887043,0.15668202764976957,0.07152496626180824,0.4637681159420289,0.0
0.12396694214876032,0.18666666666666665,0.16265060240963858,0.08742331288343558,0.03156146179401994,0.2903225806451613,0.0915750915750901,0.5217391304347825,0.6220245717417788
0.12396694214876032,0.15333333333333332,0.22891566265060243,0.15184049079754602,0.03654485049833887,0.3087557603686636,0.11760169654906492,0.5362318840579708,0.6220245717417788
0.12396694214876032,0.15333333333333332,0.22891566265060243,0.15184049079754602,0.03654485049833887,0.3087557603686636,0.11760169654906492,0.5362318840579708,0.6220245717417788
0.12396694214876032,0.18666666666666665,0.16265060240963858,0.08742331288343558,0.03156146179401994,0.2903225806451613,0.0915750915750901,0.5217391304347825,0.6220245717417788
0.12396694214876032,0.21333333333333335,0.15060240963855423,0.05061349693251533,0.03654485049833887,0.2857142857142857,0.06959706959706967,0.5434782608695652,0.9330368576126682
0.12396694214876032,0.14666666666666664,0.12048192771084339,0.0076687116564417195,0.11295681063122925,0.3686635944700461,0.14054366685945463,0.10144927536231874,0.0
0.12396694214876032,0.2333333333333333,0.06626506024096386,0.0076687116564417195,0.033222591362126255,0.10368663594470046,0.07036822826296381,0.4637681159420289,0.0
0.12396694214876032,0.3266666666666666,0.006024096385542169,0.01687116564417178,0.07475083056478406,0.04838709677419355,0.12126470021206691,0.6521739130434783,0.4310233659554128
0.12396694214876032,0.10666666666666665,0.1987951807228916,0.010736196319018405,0.0398671096345515,0.20967741935483872,0.06728359359938298,0.43478260869565216,0.4310233659554128
0.13223140495867772,0.13999999999999999,0.22891566265060243,0.00920245398773006,0.033222591362126255,0.2903225806451613,0.03547329863119248,0.6376811594202899,0.6220245717417788
0.13223140495867772,0.24666666666666667,0.16265060240963858,0.08895705521472394,0.0398671096345515,0.22119815668202766,0.04491999228841227,0.782608695652174,0.4310233659554128
0.13223140495867772,0.06666666666666667,0.14457831325301204,0.06441717791411043,0.053156146179401995,0.2465437788018433,0.14150761519182392,0.20289855072463772,0.6220245717417788
0.13223140495867772,0.10666666666666665,0.10843373493975904,0.026073619631901836,0.0681063122923588,0.32027649769585254,0.09562367457104236,0.3333333333333334,0.3110122858708894
0.13223140495867772,0.34,0.042168674698795185,0.09815950920245399,0.05980066445182724,0.3248847926267281,0.14054366685945463,0.24637681159420277,0.6220245717417788
0.13223140495867772,0.13999999999999999,0.22891566265060243,0.00920245398773006,0.033222591362126255,0.2903225806451613,0.03547329863119248,0.6376811594202899,0.6220245717417788
0.13223140495867772,0.5033333333333333,0.04819277108433735,0.00920245398773006,0.061461794019933555,0.20046082949308755,0.10198573356467917,0.7246376811594203,0.4310233659554128
0.13223140495867772,0.27999999999999997,0.0783132530120482,0.06748466257668712,0.03156146179401994,0.23271889400921658,0.07094659726238496,0.7971014492753623,0.4310233659554128
0.13223140495867772,0.15333333333333332,0.28313253012048195,0.03680981595092024,0.07308970099667773,0.31797235023041476,0.11548101021785123,0.2898550724637681,0.3110122858708894
0.13223140495867772,0.12666666666666668,0.13253012048192772,0.061349693251533735,0.02159468438538206,0.23271889400921658,0.034316560632350196,0.8405797101449276,0.6220245717417788
0.13223140495867772,0.09333333333333334,0.2108433734939759,0.09049079754601227,0.033222591362126255,0.18663594470046083,0.07345286292654679,0.6521739130434783,0.9330368576126682
0.13223140495867772,0.11666666666666665,0.1987951807228916,0.00920245398773006,0.06976744186046512,0.2672811059907834,0.06497011760169628,0.47826086956521746,0.6220245717417788
0.13223140495867772,0.19666666666666666,0.24096385542168677,0.04141104294478527,0.07475083056478406,0.3248847926267281,0.14864083285135915,0.1594202898550724,0.3110122858708894
0.13223140495867772,0.06999999999999999,0.11445783132530121,0.09969325153374232,0.06478405315614619,0.23963133640552994,0.14015808752650863,0.21739130434782608,0.6220245717417788
0.13223140495867772,0.3,0.0963855421686747,0.032208588957055216,0.04485049833887043,0.28110599078341014,0.027954501638711243,0.753623188405797,0.4310233659554128
0.13223140495867772,0.14666666666666664,0.18072289156626506,0.00920245398773006,0.033222591362126255,0.20046082949308755,0.0059764796606886755,0.8115942028985507,0.9330368576126682
0.13223140495867772,0.12333333333333334,0.16867469879518074,0.11042944785276074,0.07142857142857142,0.195852534562212,0.13900134952766421,0.3478260869565218,0.6220245717417788
0.13223140495867772,0.13999999999999999,0.28313253012048195,0.03680981595092024,0.07142857142857142,0.32027649769585254,0.11355311355311266,0.2898550724637681,0.6220245717417788
0.13223140495867772,0.09333333333333334,0.1746987951807229,0.00920245398773006,0.05980066445182724,0.33640552995391704,0.09003277424329968,0.43478260869565216,0.4310233659554128
